"subject","predicate","object"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Marcel_Grossmann"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Marie_Curie"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Mario_Livio"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Martin_Gilbert"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Bose–Einstein_condensate"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Boson"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Burghölzli"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Photon"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Physics_World"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Socialism"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Spacetime"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Special_relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Special_theory_of_relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Speed_of_light"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Civil_rights_movement_(1896–1954)"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Free_fall"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Elsa_Löwenthal"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Max_Talmud"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Schwarzschild_black_hole"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Ideal_gas"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Institute_for_Advanced_Study"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Integral_calculus"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Internal_bleeding"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Kingdom_of_Prussia"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Kingdom_of_Württemberg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Meritocracy"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Milan"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Mileva_Marić"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Brownian_motion"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Bruria_Kaufman"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/National_Academy_of_Sciences"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/National_Association_for_the_Advancement_of_Colored_People"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/National_Institute_of_Standards_and_Technology"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Nazi_Germany"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Oliver_Locker-Lampson"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Olsberg,_Aargau"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Catholic_school"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Rationalist_Association"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Secular_humanist"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Serbs"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/World_Digital_Library"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/World_War_II"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/World_Zionist_Organization"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Quantum_chaos"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Wormhole"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Maser"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Matter"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Max_Planck_Institute"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Meander"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Nathan_Rosen"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Scarlet_fever"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Unified_field_theory"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Wave"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Nazi_book_burnings"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Neuroscience"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Gymnasium_(school)"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/List_of_things_named_after_Albert_Einstein"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Gravitational_lensing"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Stimulated_emission"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Oskar_Halecki"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Old_Cantonal_School_Aarau"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Planck's_constant"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/First_Humanist_Society_of_New_York"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Manifesto_of_the_Ninety-Three"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Wilfrid_Israel"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Zoellner_Quartet"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Viscount_Haldane"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/New_Humanist"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Spinozism"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Why_Socialism%3F"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Philosophy_of_science"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Scientific_celebrity"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Statistical_physics"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/The_Einstein_Theory_of_Relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Tests_of_general_relativity"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Nationalist"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Pacifism"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Second_quantization"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Personal_god"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Studentship"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/PSR_B1913+16"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Robert_Millikan"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Thomas_Stoltz_Harvey"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/List_of_Fellows_of_the_Royal_Society_elected_in_1921"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Solar_eclipse_of_May_29,_1919"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/New_York_Society_for_Ethical_Culture"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Quotations"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Leó_Szilárd"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Thermodynamic"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Kaiser_Wilhelm_Institute"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Robert_A._Millikan"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Neutron_stars"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/The_Friedmann-Einstein_universe"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Fellowship"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Equivalence_of_mass_and_energy"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Eric_Drummond"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/J._S._Bell"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Köchel_catalog"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Riemannian_space-time"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/German_culture"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Historically_black_college"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/S._N._Bose"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Swiss_Patent_Office"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/ETH"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/German_citizenship"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Aspect_experiment"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Einstein–Rosen_bridges"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/American_citizen"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Action-angle_variables"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Global_government"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Jewish_people"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Jewish_religion"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Kaiser_Wilhelm_Institute_for_Physics"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Planck_spectrum"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Sir_Herbert_Samuel"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Ethical_Culture"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Geodesic_equation"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Juilliard_Quartet"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Luminiferous_ether"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Capillary_attraction"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Sergei_Konenkov"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Mozart_violin_sonatas"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Strong_nuclear_force"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Theory_of_gravitation"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Weak_nuclear_force"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein_patentoffice.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_Head.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/Beethoven's_violin_sonatas_(disambiguation)%3C!--_intentional_--%3E"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:03_ALBERT_EINSTEIN.ogg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:19191125_A_New_Physics_Based_on_Einstein_-_The_New_York_Times.png"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:1919_eclipse_positive.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein's_exam_of_maturity_grades_(color2).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_(Nobel).png"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_and_Charlie_Chaplin_City_Lights_premiere_1931.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_and_his_wife_Mileva_Maric.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_as_a_child.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_at_the_age_of_three_(1882).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_photo_1920.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Albert_Einstein_photo_1921.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Citizen-Einstein.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein's_landing_card_(5706142737).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein-Oslofjord_(cropped).jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein-cartoon1.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein-formal_portrait-35.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein-with-habicht-and-solovine.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein_Albert_Elsa_LOC_32096u.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einstein_thesis.png"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Einsteinwiezmann.PNG"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:League_of_Nations_Commission_067.tif"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:MillikanLemaitreEinstein.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:NYT_May_4,_1935.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Niels_Bohr_Albert_Einstein_by_Ehrenfest.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Photoelectric_effect_in_a_solid_-_diagram.svg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/File:Rabindranath_with_Einstein.jpg"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageWikiLink","http://dbpedia.org/resource/S:Translation:The_Development_of_Our_Views_on_the_Composition_and_Essence_of_Radiation"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://einsteinpapers.press.princeton.edu/"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://e-collection.library.ethz.ch/eserv/eth:30378/eth-30378-01.pdf"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://philoscience.unibe.ch/lehre/winter99/einstein/Stachel1966.pdf"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://phys4.harvard.edu/~wilson/NYTimes1948.html"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://sedici.unlp.edu.ar/handle/10915/2786"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.alberteinstein.info/"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.monthlyreview.org/598einst.htm"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.physik.uni-augsburg.de/annalen/history/einstein-papers/1905_17_132-148.pdf"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://albert.ias.edu/"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://echo.mpiwg-berlin.mpg.de/ECHOdocuView%3Furl=/permanent/echo/einstein/sitzungsberichte/W7ZU8V1E/index.meta"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://einsteinpapers.press.princeton.edu/"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.wdl.org/en/item/2745/"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.pitt.edu/~jdnorton/lectures/Rotman_Summer_School_2013/Einstein_1905_docs/Einstein_Dissertation_English.pdf"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://sedici.unlp.edu.ar/handle/10915/2785"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://press.princeton.edu/titles/7921.html"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.shapell.org/Collection/Jewish-Figures/Einstein-Albert"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/alberteinsteinbi00fols"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/alberteinsteincr0000hoff_y3a8"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/autobiographical1979eins"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/completeidiotsgu00mori_0"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einstein00deni"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einstein00rona"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinbiograph00neff/page/203"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinhislifeu0000isaa"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinlivedher00pais"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinoppenhei00schw"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinquantumq0000ston"
"http://dbpedia.org/resource/Albert_Einstein","http://dbpedia.org/ontology/wikiPageExternalLink","https://archive.org/details/einsteinsbrainch00barr"
